bilet	vopros	order_number	user_count	correct
19	8	32	1	1
19	8	33	1	1
19	8	34	1	1
19	8	35	1	1
19	8	36	1	1
19	8	37	1	1
19	8	38	1	1
19	8	39	1	1
19	8	40	1	1
19	8	41	1	1
19	8	42	1	1
19	8	43	1	1
19	8	44	1	1
19	8	45	1	1
19	8	46	1	1
19	8	47	1	1
19	8	48	1	1
19	8	49	1	1
19	9	1	1171	838
19	9	2	515	458
19	9	3	300	276
19	9	4	193	180
19	9	5	127	116
19	9	6	85	78
19	9	7	66	61
19	9	8	47	42
19	9	9	42	40
19	9	10	37	34
19	9	11	26	23
19	9	12	21	20
19	9	13	18	16
19	9	14	16	15
19	9	15	12	11
19	9	16	9	8
19	9	17	6	6
19	9	18	5	5
19	9	19	4	4
19	9	20	3	3
19	9	21	3	3
19	9	22	3	3
19	9	23	3	3
19	9	24	3	3
19	9	25	3	3
19	9	26	1	1
19	9	27	1	1
19	9	28	1	1
19	9	29	1	1
19	9	30	1	1
19	9	31	1	1
19	9	32	1	1
19	9	33	1	1
19	9	34	1	1
19	9	35	1	1
19	9	36	1	1
19	9	37	1	1
19	9	38	1	1
19	9	39	1	1
19	9	40	1	1
19	9	41	1	1
19	9	42	1	1
19	9	43	1	1
19	9	44	1	1
19	9	45	1	1
19	9	46	1	1
19	9	47	1	1
19	9	48	1	1
19	9	49	1	1
19	10	1	1253	1038
19	10	2	551	510
19	10	3	322	306
19	10	4	203	192
19	10	5	136	135
19	10	6	99	91
19	10	7	76	72
19	10	8	60	59
19	10	9	47	45
19	10	10	31	31
19	10	11	24	24
19	10	12	18	18
19	10	13	13	13
19	10	14	13	13
19	10	15	9	9
19	10	16	8	7
19	10	17	5	5
19	10	18	5	4
19	10	19	5	4
19	10	20	5	5
19	10	21	5	5
19	10	22	5	5
19	10	23	4	3
19	10	24	3	3
19	10	25	3	3
19	10	26	2	2
19	10	27	2	2
19	10	28	2	2
19	10	29	2	2
19	10	30	1	1
19	10	31	1	1
19	10	32	1	1
19	10	33	1	1
19	10	34	1	1
19	11	1	1317	1168
19	11	2	564	539
19	11	3	307	291
19	11	4	194	186
19	11	5	130	125
19	11	6	98	96
19	11	7	63	61
19	11	8	48	46
19	11	9	36	34
19	11	10	26	24
19	11	11	23	23
19	11	12	18	18
19	11	13	16	16
19	11	14	13	13
19	11	15	11	11
19	11	16	9	8
19	11	17	5	5
19	11	18	4	4
19	11	19	4	4
19	11	20	4	4
19	11	21	4	4
19	11	22	3	3
19	11	23	3	3
19	11	24	3	3
19	11	25	3	3
19	11	26	2	2
19	11	27	2	2
19	11	28	2	2
19	11	29	2	2
19	11	30	1	1
19	11	31	1	1
19	11	32	1	1
19	11	33	1	1
19	11	34	1	1
19	11	35	1	1
19	11	36	1	1
19	11	37	1	1
19	11	38	1	1
19	12	1	1389	947
19	12	2	617	525
19	12	3	374	328
19	12	4	235	217
19	12	5	153	136
19	12	6	119	110
19	12	7	92	89
19	12	8	66	65
19	12	9	50	48
19	12	10	35	31
19	12	11	27	27
19	12	12	20	20
19	12	13	18	16
19	12	14	15	14
19	12	15	10	9
19	12	16	7	7
19	12	17	6	5
19	12	18	6	6
19	12	19	5	5
19	12	20	2	2
19	12	21	2	1
19	12	22	2	2
19	12	23	2	2
19	12	24	2	2
19	12	25	2	2
19	12	26	1	1
19	12	27	1	1
19	12	28	1	1
19	12	29	1	1
19	12	30	1	1
19	12	31	1	1
19	13	1	1090	914
19	13	2	466	422
19	13	3	273	248
19	13	4	152	142
19	13	5	101	95
19	13	6	77	73
19	13	7	58	55
19	13	8	45	40
19	13	9	31	27
19	13	10	21	20
19	13	11	17	15
19	13	12	15	15
19	13	13	13	11
19	13	14	9	7
19	13	15	8	8
19	13	16	5	4
19	13	17	4	4
19	13	18	4	3
19	13	19	4	4
19	13	20	4	3
19	13	21	4	3
19	13	22	4	4
19	13	23	3	3
19	13	24	3	2
19	13	25	2	2
19	13	26	1	1
19	14	1	1135	1047
19	14	2	456	436
19	14	3	262	257
19	14	4	148	143
19	14	5	91	87
19	14	6	68	66
19	14	7	47	45
19	14	8	35	34
19	14	9	23	22
19	14	10	15	14
19	14	11	12	11
19	14	12	9	7
19	14	13	8	7
19	14	14	6	6
19	14	15	5	5
19	14	16	4	4
19	14	17	3	3
19	14	18	3	3
19	14	19	3	3
19	14	20	3	3
19	14	21	2	2
19	14	22	2	2
19	14	23	1	1
19	14	24	1	1
19	15	1	1071	795
19	15	2	461	396
19	15	3	269	243
19	15	4	167	146
19	15	5	110	104
19	15	6	79	72
19	15	7	56	48
19	15	8	45	44
19	15	9	30	25
19	15	10	22	19
19	15	11	17	15
19	15	12	14	12
19	15	13	12	12
19	15	14	12	12
19	15	15	9	8
19	15	16	6	4
19	15	17	5	4
19	15	18	4	3
19	15	19	4	4
19	15	20	4	4
19	15	21	2	2
19	15	22	2	2
19	15	23	2	2
19	15	24	2	2
19	15	25	1	1
19	15	26	1	1
19	15	27	1	1
19	15	28	1	1
19	15	29	1	1
19	15	30	1	1
19	16	1	1346	1231
19	16	2	525	501
19	16	3	285	278
19	16	4	174	169
19	16	5	114	112
19	16	6	79	79
19	16	7	54	53
19	16	8	42	41
19	16	9	25	24
19	16	10	19	19
19	16	11	15	15
19	16	12	14	14
19	16	13	10	10
19	16	14	10	9
19	16	15	7	7
19	16	16	6	6
19	16	17	3	3
19	16	18	2	2
19	16	19	2	2
19	16	20	2	2
19	16	21	2	2
19	16	22	2	2
19	16	23	2	2
19	16	24	2	2
19	16	25	2	2
19	16	26	1	1
19	16	27	1	1
19	17	1	1202	880
19	17	2	518	446
19	17	3	302	266
19	17	4	188	161
19	17	5	128	118
19	17	6	101	87
19	17	7	72	67
19	17	8	51	50
19	17	9	41	37
19	17	10	30	27
19	17	11	25	23
19	17	12	17	15
19	17	13	17	15
19	17	14	14	11
19	17	15	11	10
19	17	16	11	10
19	17	17	8	8
19	17	18	4	4
19	17	19	4	4
19	17	20	3	1
19	17	21	3	3
19	17	22	3	2
19	17	23	3	3
19	17	24	3	3
19	17	25	2	2
19	17	26	2	2
19	17	27	2	2
19	17	28	2	2
19	17	29	2	2
19	17	30	2	1
19	17	31	2	1
19	17	32	2	1
19	17	33	1	1
19	17	34	1	1
19	17	35	1	1
19	17	36	1	1
19	17	37	1	1
19	17	38	1	0
19	17	39	1	1
19	17	40	1	0
19	17	41	1	1
19	17	42	1	1
19	17	43	1	1
19	17	44	1	1
19	17	45	1	1
19	17	46	1	0
19	17	47	1	1
19	17	48	1	0
19	17	49	1	0
19	17	50	1	1
19	17	51	1	1
19	17	52	1	1
19	17	53	1	1
19	17	54	1	1
19	17	55	1	1
19	17	56	1	1
19	17	57	1	1
19	17	58	1	1
19	17	59	1	1
19	18	1	920	759
19	18	2	397	363
19	18	3	225	208
19	18	4	136	129
19	18	5	81	75
19	18	6	55	51
19	18	7	35	32
19	18	8	23	21
19	18	9	16	14
19	18	10	12	11
19	18	11	10	8
19	18	12	9	8
19	18	13	8	8
19	18	14	6	6
19	18	15	4	4
19	18	16	4	4
19	18	17	2	2
19	18	18	2	2
19	18	19	2	2
19	18	20	2	2
19	18	21	2	2
19	18	22	2	2
19	18	23	2	2
19	18	24	2	2
19	18	25	2	2
19	18	26	2	2
19	18	27	1	1
19	18	28	1	1
19	18	29	1	1
19	19	1	949	726
19	19	2	404	353
19	19	3	234	212
19	19	4	144	125
19	19	5	86	73
19	19	6	63	57
19	19	7	43	40
19	19	8	30	28
19	19	9	21	19
19	19	10	17	15
19	19	11	14	14
19	19	12	13	13
19	19	13	8	8
19	19	14	7	7
19	19	15	6	6
19	19	16	4	4
19	19	17	3	3
19	19	18	3	3
19	19	19	2	2
19	19	20	2	1
19	19	21	1	1
19	19	22	1	1
19	19	23	1	1
19	19	24	1	1
19	19	25	1	1
19	19	26	1	1
19	19	27	1	1
19	20	1	777	681
19	20	2	297	276
19	20	3	157	147
19	20	4	91	88
19	20	5	50	50
19	20	6	31	31
19	20	7	23	23
19	20	8	17	17
19	20	9	13	13
19	20	10	11	11
19	20	11	8	7
19	20	12	7	6
19	20	13	5	5
19	20	14	4	4
19	20	15	3	3
19	20	16	2	2
19	20	17	1	1
19	20	18	1	1
19	20	19	1	1
19	20	20	1	1
19	20	21	1	1
19	20	22	1	1
19	20	23	1	1
19	20	24	1	1
20	1	1	1773	1579
20	1	2	745	726
20	1	3	439	431
20	1	4	300	295
20	1	5	224	218
20	1	6	161	160
20	1	7	119	118
20	1	8	97	96
20	1	9	74	73
20	1	10	59	59
20	1	11	43	43
20	1	12	36	35
20	1	13	28	28
20	1	14	25	25
20	1	15	22	22
20	1	16	16	16
20	1	17	14	14
20	1	18	12	12
20	1	19	12	12
20	1	20	7	7
20	1	21	7	7
20	1	22	7	7
20	1	23	6	6
20	1	24	4	4
20	1	25	3	3
20	1	26	3	3
20	1	27	2	2
20	1	28	2	2
20	1	29	2	2
20	1	30	2	2
20	1	31	2	2
20	1	32	2	2
20	1	33	2	2
20	1	34	2	2
20	1	35	1	1
20	1	36	1	1
20	1	37	1	1
20	1	38	1	1
20	1	39	1	1
20	2	1	1166	906
20	2	2	607	518
20	2	3	405	361
20	2	4	276	254
20	2	5	197	179
20	2	6	148	134
20	2	7	111	105
20	2	8	89	84
20	2	9	71	67
20	2	10	56	53
20	2	11	44	43
20	2	12	34	33
20	2	13	27	25
20	2	14	25	22
20	2	15	21	21
20	2	16	19	18
20	2	17	15	14
20	2	18	12	12
20	2	19	11	11
20	2	20	9	8
20	2	21	7	7
20	2	22	6	6
20	2	23	3	3
20	2	24	3	3
20	2	25	3	3
20	2	26	3	3
20	2	27	3	3
20	2	28	3	3
20	2	29	3	3
20	2	30	3	3
20	2	31	3	3
20	2	32	3	3
20	2	33	2	1
20	2	34	2	2
20	2	35	2	2
20	2	36	2	2
20	2	37	1	1
20	2	38	1	1
20	3	1	1163	803
20	3	2	604	487
20	3	3	405	347
20	3	4	283	245
20	3	5	199	177
20	3	6	150	129
20	3	7	114	95
20	3	8	90	74
20	3	9	71	62
20	3	10	57	48
20	3	11	45	34
20	3	12	36	35
20	3	13	32	24
20	3	14	28	26
20	3	15	25	20
20	3	16	24	20
20	3	17	22	19
20	3	18	14	12
20	3	19	14	11
20	3	20	13	12
20	3	21	11	11
20	3	22	8	7
20	3	23	7	6
20	3	24	6	5
20	3	25	6	3
20	3	26	6	5
20	3	27	6	5
20	3	28	6	5
20	3	29	5	5
20	3	30	5	5
20	3	31	4	4
20	3	32	4	3
20	3	33	4	2
20	3	34	4	4
20	3	35	4	3
20	3	36	4	3
20	3	37	4	2
20	3	38	3	3
20	3	39	2	2
20	3	40	2	2
20	3	41	1	1
20	3	42	1	1
20	3	43	1	1
20	4	1	1161	934
20	4	2	583	550
20	4	3	374	367
20	4	4	243	236
20	4	5	169	167
20	4	6	124	120
20	4	7	95	93
20	4	8	70	69
20	4	9	52	51
20	4	10	40	38
20	4	11	30	30
20	4	12	28	28
20	4	13	20	20
20	4	14	18	18
20	4	15	16	16
20	4	16	14	14
20	4	17	10	9
20	4	18	4	4
20	4	19	4	3
20	4	20	4	4
20	4	21	4	4
20	4	22	4	4
20	4	23	3	3
20	4	24	3	3
20	4	25	3	3
20	4	26	3	3
20	4	27	3	3
20	4	28	3	3
20	4	29	3	3
20	4	30	3	3
20	4	31	3	3
20	4	32	2	2
20	4	33	2	2
20	4	34	2	2
20	4	35	2	2
20	4	36	2	2
20	5	1	1503	1275
20	5	2	654	634
20	5	3	391	386
20	5	4	258	255
20	5	5	175	173
20	5	6	122	121
20	5	7	92	90
20	5	8	70	70
20	5	9	53	53
20	5	10	42	42
20	5	11	33	33
20	5	12	27	27
20	5	13	22	22
20	5	14	20	20
20	5	15	16	16
20	5	16	12	12
20	5	17	5	5
20	5	18	4	4
20	5	19	4	4
20	5	20	4	4
20	5	21	3	3
20	5	22	3	3
20	5	23	3	3
20	5	24	3	3
20	5	25	2	2
20	5	26	2	2
20	5	27	2	2
20	5	28	2	2
20	5	29	2	2
20	5	30	2	2
20	5	31	2	2
20	5	32	2	2
20	5	33	1	1
20	5	34	1	1
20	5	35	1	1
20	5	36	1	1
20	6	1	1321	925
20	6	2	644	550
20	6	3	404	364
20	6	4	262	240
20	6	5	186	168
20	6	6	142	130
20	6	7	99	92
20	6	8	71	71
20	6	9	65	60
20	6	10	53	52
20	6	11	44	42
20	6	12	38	35
20	6	13	26	26
20	6	14	23	23
20	6	15	20	19
20	6	16	13	12
20	6	17	8	8
20	6	18	6	5
20	6	19	6	6
20	6	20	5	5
20	6	21	5	5
20	6	22	3	3
20	6	23	3	3
20	6	24	3	3
20	6	25	3	3
20	6	26	3	3
20	6	27	3	3
20	6	28	3	3
20	6	29	3	3
20	6	30	3	3
20	6	31	3	3
20	6	32	3	3
20	6	33	3	2
20	6	34	3	3
20	6	35	3	3
20	6	36	3	3
20	6	37	2	2
20	6	38	2	2
20	6	39	2	2
20	6	40	2	2
20	6	41	1	1
20	6	42	1	1
20	6	43	1	1
20	6	44	1	1
20	6	45	1	1
20	6	46	1	1
20	6	47	1	1
20	6	48	1	1
20	6	49	1	1
20	6	50	1	1
20	6	51	1	1
20	6	52	1	1
20	6	53	1	1
20	6	54	1	1
20	6	55	1	1
20	6	56	1	1
20	7	1	922	861
20	7	2	504	498
20	7	3	311	310
20	7	4	193	192
20	7	5	126	125
20	7	6	91	90
20	7	7	65	65
20	7	8	46	45
20	7	9	39	39
20	7	10	28	28
20	7	11	23	23
20	7	12	18	18
20	7	13	14	14
20	7	14	13	13
20	7	15	9	9
20	7	16	5	5
20	7	17	4	4
20	7	18	3	3
20	7	19	3	3
20	7	20	3	3
20	7	21	3	3
20	7	22	3	3
20	7	23	3	3
20	7	24	3	3
20	7	25	3	3
20	7	26	3	3
20	7	27	3	3
20	7	28	3	3
20	7	29	3	3
20	7	30	2	2
20	7	31	2	2
20	7	32	2	2
20	7	33	2	2
20	7	34	2	2
20	7	35	2	2
20	7	36	1	1
20	7	37	1	1
20	7	38	1	1
20	7	39	1	1
20	7	40	1	1
20	7	41	1	1
20	7	42	1	1
20	7	43	1	1
20	7	44	1	1
20	7	45	1	1
20	7	46	1	1
20	7	47	1	1
20	7	48	1	1
20	8	1	924	740
20	8	2	510	450
20	8	3	320	300
20	8	4	203	183
20	8	5	135	116
20	8	6	96	87
20	8	7	71	67
20	8	8	55	47
20	8	9	49	47
20	8	10	41	37
20	8	11	33	29
20	8	12	29	27
20	8	13	23	20
20	8	14	19	19
20	8	15	15	13
20	8	16	12	9
20	8	17	9	9
20	8	18	8	7
20	8	19	5	5
20	8	20	3	3
20	8	21	3	3
20	8	22	3	3
20	8	23	3	3
20	8	24	3	3
20	8	25	3	3
20	8	26	3	3
20	8	27	3	3
20	8	28	3	3
20	8	29	3	3
20	8	30	3	3
20	8	31	3	3
20	8	32	2	1
20	8	33	2	2
20	8	34	2	2
20	8	35	2	2
20	8	36	1	1
20	8	37	1	1
20	8	38	1	1
20	8	39	1	1
20	8	40	1	1
20	8	41	1	1
20	8	42	1	1
20	8	43	1	1
20	8	44	1	1
20	8	45	1	1
20	8	46	1	1
20	8	47	1	1
20	8	48	1	1
20	8	49	1	1
20	8	50	1	1
20	9	1	933	590
20	9	2	524	405
20	9	3	336	276
20	9	4	223	178
20	9	5	155	121
20	9	6	115	95
20	9	7	91	82
20	9	8	65	62
20	9	9	53	49
20	9	10	41	35
20	9	11	36	28
20	9	12	29	26
20	9	13	22	20
20	9	14	20	17
20	9	15	14	11
20	9	16	9	8
20	9	17	9	9
20	9	18	7	5
20	9	19	7	4
20	9	20	6	5
20	9	21	6	5
20	9	22	6	5
20	9	23	5	5
20	9	24	5	4
20	9	25	5	3
20	9	26	5	3
20	9	27	5	5
20	9	28	5	5
20	9	29	4	3
20	9	30	4	4
20	9	31	4	2
20	9	32	4	4
20	9	33	3	3
20	9	34	1	1
20	9	35	1	1
20	9	36	1	1
20	9	37	1	1
20	9	38	1	1
20	9	39	1	1
20	9	40	1	1
20	9	41	1	1
20	9	42	1	1
20	9	43	1	1
20	9	44	1	0
20	9	45	1	1
20	9	46	1	1
20	9	47	1	1
20	9	48	1	1
20	9	49	1	1
20	9	50	1	1
20	9	51	1	1
20	9	52	1	1
20	9	53	1	1
20	9	54	1	1
20	9	55	1	1
20	9	56	1	1
20	9	57	1	1
20	9	58	1	1
20	9	59	1	1
20	9	60	1	1
20	9	61	1	1
20	9	62	1	1
20	9	63	1	1
20	10	1	1252	1157
20	10	2	589	575
20	10	3	356	354
20	10	4	224	223
20	10	5	150	148
20	10	6	107	106
20	10	7	76	76
20	10	8	58	58
20	10	9	43	43
20	10	10	32	32
20	10	11	24	24
20	10	12	20	20
20	10	13	17	17
20	10	14	13	13
20	10	15	9	9
20	10	16	7	7
20	10	17	6	5
20	10	18	4	4
20	10	19	4	4
20	10	20	4	4
20	10	21	4	4
20	10	22	4	4
20	10	23	4	4
20	10	24	3	3
20	10	25	2	2
20	10	26	2	2
20	10	27	2	2
20	10	28	2	2
20	10	29	2	2
20	10	30	1	1
20	11	1	1262	1070
20	11	2	581	551
20	11	3	351	338
20	11	4	223	220
20	11	5	144	140
20	11	6	103	100
20	11	7	76	74
20	11	8	55	53
20	11	9	44	43
20	11	10	34	32
20	11	11	24	23
20	11	12	19	18
20	11	13	16	16
20	11	14	13	13
20	11	15	10	9
20	11	16	8	7
20	11	17	6	6
20	11	18	5	5
20	11	19	4	4
20	11	20	3	3
20	11	21	3	3
20	11	22	3	3
20	11	23	3	3
20	11	24	3	3
20	11	25	3	3
20	11	26	3	3
20	11	27	3	3
20	11	28	3	3
20	11	29	3	3
20	11	30	2	2
20	11	31	1	1
20	11	32	1	1
20	11	33	1	1
20	11	34	1	1
20	11	35	1	1
20	11	36	1	1
20	11	37	1	1
20	12	1	1322	923
20	12	2	630	538
20	12	3	379	339
20	12	4	233	208
20	12	5	171	157
20	12	6	124	116
20	12	7	90	86
20	12	8	68	63
20	12	9	56	52
20	12	10	41	40
20	12	11	31	29
20	12	12	22	21
20	12	13	17	15
20	12	14	13	11
20	12	15	10	9
20	12	16	9	9
20	12	17	7	5
20	12	18	7	6
20	12	19	3	3
20	12	20	2	2
20	12	21	2	2
20	12	22	2	2
20	12	23	2	2
20	12	24	2	2
20	12	25	2	2
20	12	26	2	2
20	12	27	2	2
20	12	28	2	1
20	12	29	2	2
20	12	30	2	2
20	12	31	1	1
20	12	32	1	1
20	13	1	1033	719
20	13	2	519	428
20	13	3	322	276
20	13	4	200	176
20	13	5	134	123
20	13	6	92	83
20	13	7	69	64
20	13	8	55	48
20	13	9	43	39
20	13	10	33	31
20	13	11	21	20
20	13	12	18	15
20	13	13	15	11
20	13	14	14	13
20	13	15	9	8
20	13	16	7	7
20	13	17	7	7
20	13	18	5	5
20	13	19	5	5
20	13	20	5	5
20	13	21	4	4
20	13	22	4	3
20	13	23	4	4
20	13	24	3	2
20	13	25	3	3
20	13	26	3	3
20	13	27	3	3
20	13	28	2	2
20	13	29	1	1
20	13	30	1	1
20	13	31	1	1
20	13	32	1	1
20	14	1	1032	873
20	14	2	500	466
20	14	3	291	276
20	14	4	169	164
20	14	5	111	103
20	14	6	76	69
20	14	7	58	58
20	14	8	43	40
20	14	9	31	30
20	14	10	21	21
20	14	11	10	10
20	14	12	8	8
20	14	13	8	8
20	14	14	8	8
20	14	15	5	5
20	14	16	3	3
20	14	17	3	3
20	14	18	3	3
20	14	19	3	3
20	14	20	3	2
20	14	21	3	3
20	14	22	3	3
20	14	23	3	3
20	14	24	2	2
20	14	25	2	2
20	14	26	2	1
20	14	27	1	1
20	14	28	1	1
20	15	1	1064	766
20	15	2	521	429
20	15	3	316	261
20	15	4	198	163
20	15	5	135	108
20	15	6	101	86
20	15	7	72	58
20	15	8	56	45
20	15	9	40	36
20	15	10	36	29
20	15	11	28	19
20	15	12	25	21
20	15	13	21	15
20	15	14	18	16
20	15	15	11	9
20	15	16	10	10
20	15	17	10	8
20	15	18	9	6
20	15	19	9	6
20	15	20	8	5
20	15	21	8	8
20	15	22	7	5
20	15	23	5	3
20	15	24	4	2
20	15	25	4	4
20	15	26	3	2
20	15	27	3	2
20	15	28	3	3
20	15	29	3	3
20	15	30	3	3
20	15	31	3	2
20	15	32	3	3
20	15	33	3	2
20	15	34	3	2
20	15	35	3	3
20	15	36	2	2
20	15	37	2	2
20	15	38	2	1
20	15	39	2	2
20	15	40	2	1
20	15	41	2	2
20	15	42	2	1
20	15	43	2	2
20	15	44	2	2
20	15	45	1	1
20	15	46	1	1
20	15	47	1	1
20	15	48	1	1
20	15	49	1	1
20	15	50	1	1
20	15	51	1	1
20	15	52	1	1
20	15	53	1	1
20	15	54	1	1
20	15	55	1	1
20	15	56	1	1
20	16	1	1297	1079
20	16	2	550	517
20	16	3	320	300
20	16	4	199	191
20	16	5	135	130
20	16	6	91	87
20	16	7	59	55
20	16	8	47	46
20	16	9	34	33
20	16	10	25	25
20	16	11	17	17
20	16	12	12	12
20	16	13	10	10
20	16	14	9	9
20	16	15	6	6
20	16	16	5	5
20	16	17	3	3
20	16	18	3	3
20	16	19	3	3
20	16	20	3	3
20	16	21	2	2
20	16	22	2	2
20	16	23	2	2
20	16	24	2	2
20	16	25	2	2
20	16	26	1	1
20	16	27	1	1
20	16	28	1	1
20	16	29	1	1
20	17	1	1152	743
20	17	2	557	443
20	17	3	336	284
20	17	4	225	195
20	17	5	155	131
20	17	6	112	100
20	17	7	86	72
20	17	8	65	61
20	17	9	47	46
20	17	10	38	35
20	17	11	29	27
20	17	12	22	19
20	17	13	18	18
20	17	14	15	14
20	17	15	11	11
20	17	16	7	6
20	17	17	6	6
20	17	18	5	5
20	17	19	4	3
20	17	20	3	3
20	17	21	2	2
20	17	22	2	2
20	17	23	2	2
20	17	24	2	2
20	17	25	2	2
20	17	26	2	2
20	17	27	2	1
20	17	28	2	2
20	17	29	1	1
20	17	30	1	1
20	17	31	1	1
20	17	32	1	1
20	17	33	1	1
20	17	34	1	1
20	17	35	1	1
20	17	36	1	1
20	17	37	1	1
20	18	1	853	745
20	18	2	443	419
20	18	3	254	241
20	18	4	149	142
20	18	5	88	86
20	18	6	53	52
20	18	7	35	35
20	18	8	26	26
20	18	9	19	19
20	18	10	15	15
20	18	11	11	11
20	18	12	9	9
20	18	13	7	7
20	18	14	6	6
20	18	15	2	2
20	18	16	2	2
20	18	17	2	2
20	18	18	2	2
20	18	19	2	2
20	18	20	1	1
20	18	21	1	1
20	18	22	1	1
20	18	23	1	1
20	18	24	1	1
20	18	25	1	1
20	18	26	1	1
20	19	1	859	538
20	19	2	452	366
20	19	3	270	226
20	19	4	173	150
20	19	5	112	98
20	19	6	76	67
20	19	7	51	42
20	19	8	33	30
20	19	9	23	20
20	19	10	20	19
20	19	11	17	16
20	19	12	13	13
20	19	13	11	10
20	19	14	8	7
20	19	15	6	6
20	19	16	6	5
20	19	17	6	5
20	19	18	6	6
20	19	19	5	4
20	19	20	3	3
20	19	21	3	3
20	19	22	2	2
20	19	23	1	1
20	19	24	1	1
20	19	25	1	0
20	19	26	1	1
20	19	27	1	1
20	19	28	1	1
20	20	1	660	419
20	20	2	311	250
20	20	3	181	159
20	20	4	121	105
20	20	5	78	71
20	20	6	53	46
20	20	7	37	33
20	20	8	29	27
20	20	9	22	20
20	20	10	20	17
20	20	11	15	13
20	20	12	13	12
20	20	13	7	7
20	20	14	6	5
20	20	15	6	6
20	20	16	5	4
20	20	17	5	4
20	20	18	4	4
20	20	19	3	3
20	20	20	2	1
20	20	21	2	2
20	20	22	2	2
20	20	23	1	1
20	20	24	1	1
20	20	25	1	1
20	20	26	1	1
20	20	27	1	1
20	20	28	1	1
20	20	29	1	1
20	20	30	1	1
20	20	31	1	1
20	20	32	1	1
20	20	33	1	1
20	20	34	1	1
20	20	35	1	1
20	20	36	1	1
20	20	37	1	1
20	20	38	1	1
20	20	39	1	1
21	1	1	1474	1233
21	1	2	687	665
21	1	3	391	388
21	1	4	261	259
21	1	5	184	183
21	1	6	136	135
21	1	7	100	100
21	1	8	74	74
21	1	9	59	59
21	1	10	46	45
21	1	11	36	36
21	1	12	33	33
21	1	13	27	27
21	1	14	17	17
21	1	15	13	13
21	1	16	10	10
21	1	17	8	8
21	1	18	7	7
21	1	19	6	6
21	1	20	4	4
21	1	21	4	4
21	1	22	4	4
21	1	23	4	4
21	1	24	4	4
21	1	25	3	3
21	1	26	3	3
21	1	27	3	3
21	1	28	2	2
21	1	29	1	1
21	1	30	1	1
21	1	31	1	1
21	1	32	1	1
21	2	1	1049	873
21	2	2	509	449
21	2	3	293	270
21	2	4	207	189
21	2	5	134	124
21	2	6	98	91
21	2	7	74	66
21	2	8	57	55
21	2	9	49	47
21	2	10	36	34
21	2	11	28	26
21	2	12	24	23
21	2	13	23	21
21	2	14	17	16
21	2	15	13	11
21	2	16	13	12
21	2	17	10	8
21	2	18	9	8
21	2	19	7	6
21	2	20	5	5
21	2	21	5	4
21	2	22	5	5
21	2	23	5	5
21	2	24	5	5
21	2	25	4	4
21	2	26	4	3
21	2	27	4	3
21	2	28	3	3
21	2	29	2	2
21	2	30	2	2
21	2	31	2	2
21	2	32	2	2
21	2	33	2	1
21	2	34	1	1
21	2	35	1	1
21	2	36	1	1
21	3	1	1048	767
21	3	2	512	443
21	3	3	296	275
21	3	4	208	198
21	3	5	147	138
21	3	6	97	92
21	3	7	77	72
21	3	8	57	55
21	3	9	46	45
21	3	10	37	37
21	3	11	25	23
21	3	12	21	21
21	3	13	18	17
21	3	14	12	12
21	3	15	10	10
21	3	16	10	9
21	3	17	6	6
21	3	18	5	5
21	3	19	4	4
21	3	20	4	3
21	3	21	4	3
21	3	22	4	4
21	3	23	3	3
21	3	24	3	3
21	3	25	3	3
21	3	26	2	2
21	3	27	2	2
21	3	28	2	2
21	3	29	1	1
21	3	30	1	1
21	3	31	1	1
21	3	32	1	1
21	3	33	1	1
21	3	34	1	1
21	3	35	1	1
21	3	36	1	1
21	3	37	1	1
21	3	38	1	1
21	4	1	1042	984
21	4	2	479	466
21	4	3	265	262
21	4	4	177	176
21	4	5	112	110
21	4	6	74	71
21	4	7	57	57
21	4	8	45	45
21	4	9	36	36
21	4	10	28	28
21	4	11	22	22
21	4	12	20	20
21	4	13	17	17
21	4	14	11	11
21	4	15	7	7
21	4	16	7	7
21	4	17	6	6
21	4	18	5	5
21	4	19	3	3
21	4	20	3	3
21	4	21	3	3
21	4	22	3	3
21	4	23	3	3
21	4	24	3	3
21	4	25	3	3
21	4	26	1	1
21	4	27	1	1
21	4	28	1	1
21	4	29	1	1
21	4	30	1	1
21	4	31	1	1
21	4	32	1	1
21	4	33	1	1
21	4	34	1	1
21	4	35	1	1
21	4	36	1	1
21	5	1	1109	1057
21	5	2	526	518
21	5	3	273	273
21	5	4	186	186
21	5	5	120	120
21	5	6	80	79
21	5	7	59	59
21	5	8	46	46
21	5	9	36	36
21	5	10	29	29
21	5	11	24	24
21	5	12	21	21
21	5	13	16	16
21	5	14	10	10
21	5	15	10	10
21	5	16	5	5
21	5	17	4	4
21	5	18	4	4
21	5	19	4	4
21	5	20	4	4
21	5	21	3	3
21	5	22	3	3
21	5	23	3	3
21	5	24	3	3
21	5	25	2	2
21	5	26	2	2
21	5	27	1	1
21	5	28	1	1
21	5	29	1	1
21	5	30	1	1
21	6	1	1136	986
21	6	2	536	506
21	6	3	303	292
21	6	4	194	189
21	6	5	129	126
21	6	6	85	83
21	6	7	66	65
21	6	8	51	50
21	6	9	40	39
21	6	10	34	34
21	6	11	30	28
21	6	12	26	26
21	6	13	19	19
21	6	14	14	14
21	6	15	10	10
21	6	16	8	8
21	6	17	7	7
21	6	18	6	6
21	6	19	6	6
21	6	20	4	4
21	6	21	3	3
21	6	22	3	3
21	6	23	3	3
