bilet	vopros	order_number	user_count	correct
20	13	3	2898	2486
20	13	4	1959	1685
20	13	5	1376	1207
20	13	6	992	864
20	13	7	712	634
20	13	8	520	462
20	13	9	399	351
20	13	10	314	272
20	13	11	236	210
20	13	12	202	173
20	13	13	168	138
20	13	14	143	121
20	13	15	109	94
20	14	1	8398	7140
20	14	2	4340	4034
20	14	3	2671	2517
20	14	4	1697	1619
20	14	5	1143	1089
20	14	6	812	769
20	14	7	542	522
20	14	8	397	378
20	14	9	292	275
20	14	10	218	209
20	14	11	162	157
20	14	12	135	129
20	14	13	110	105
20	14	14	92	89
20	14	15	77	72
20	15	1	8452	5848
20	15	2	4464	3632
20	15	3	2889	2426
20	15	4	1931	1614
20	15	5	1363	1141
20	15	6	1014	845
20	15	7	717	609
20	15	8	536	431
20	15	9	410	333
20	15	10	343	276
20	15	11	268	214
20	15	12	227	181
20	15	13	191	158
20	15	14	170	138
20	15	15	140	115
20	16	1	10980	9038
20	16	2	5125	4795
20	16	3	3113	2958
20	16	4	2021	1926
20	16	5	1375	1330
20	16	6	983	945
20	16	7	672	647
20	16	8	487	475
20	16	9	347	336
20	16	10	264	258
20	16	11	197	195
20	16	12	153	151
20	16	13	120	118
20	16	14	100	98
20	16	15	76	76
20	17	1	9631	6184
20	17	2	5061	3985
20	17	3	3365	2767
20	17	4	2359	1986
20	17	5	1709	1459
20	17	6	1267	1092
20	17	7	928	804
20	17	8	709	635
20	17	9	523	465
20	17	10	410	373
20	17	11	324	292
20	17	12	257	225
20	17	13	213	202
20	17	14	168	152
20	17	15	139	121
20	18	1	7180	6322
20	18	2	3928	3711
20	18	3	2367	2247
20	18	4	1456	1387
20	18	5	940	918
20	18	6	631	618
20	18	7	416	408
20	18	8	299	288
20	18	9	203	200
20	18	10	159	156
20	18	11	126	124
20	18	12	106	104
20	18	13	82	79
20	18	14	69	69
20	18	15	53	53
20	19	1	7247	4577
20	19	2	4037	3314
20	19	3	2552	2156
20	19	4	1653	1427
20	19	5	1153	997
20	19	6	834	729
20	19	7	577	511
20	19	8	417	360
20	19	9	298	254
20	19	10	225	189
20	19	11	183	158
20	19	12	141	120
20	19	13	118	104
20	19	14	89	81
20	19	15	78	64
20	20	1	5887	3725
20	20	2	2976	2400
20	20	3	1799	1541
20	20	4	1185	1066
20	20	5	797	728
20	20	6	558	507
20	20	7	392	367
20	20	8	279	254
20	20	9	199	187
20	20	10	157	144
20	20	11	126	115
20	20	12	96	88
20	20	13	71	65
20	20	14	58	52
20	20	15	49	49
21	1	1	11561	9517
21	1	2	5685	5506
21	1	3	3484	3417
21	1	4	2373	2345
21	1	5	1674	1655
21	1	6	1227	1212
21	1	7	904	894
21	1	8	681	674
21	1	9	517	514
21	1	10	402	399
21	1	11	320	318
21	1	12	271	269
21	1	13	220	219
21	1	14	176	173
21	1	15	137	136
21	2	1	8795	7145
21	2	2	4321	3853
21	2	3	2652	2459
21	2	4	1824	1695
21	2	5	1263	1183
21	2	6	919	863
21	2	7	679	630
21	2	8	522	493
21	2	9	415	394
21	2	10	325	306
21	2	11	255	239
21	2	12	215	198
21	2	13	181	172
21	2	14	150	141
21	2	15	125	117
21	3	1	8728	6496
21	3	2	4339	3776
21	3	3	2712	2497
21	3	4	1890	1753
21	3	5	1335	1252
21	3	6	960	918
21	3	7	695	661
21	3	8	522	501
21	3	9	404	392
21	3	10	321	314
21	3	11	247	239
21	3	12	199	195
21	3	13	159	157
21	3	14	126	124
21	3	15	104	101
21	4	1	8682	8059
21	4	2	4115	4018
21	4	3	2434	2389
21	4	4	1634	1610
21	4	5	1084	1067
21	4	6	752	737
21	4	7	543	541
21	4	8	414	411
21	4	9	320	314
21	4	10	256	253
21	4	11	203	202
21	4	12	162	160
21	4	13	130	130
21	4	14	104	102
21	4	15	87	86
21	5	1	9018	8542
21	5	2	4523	4455
21	5	3	2669	2644
21	5	4	1738	1730
21	5	5	1139	1135
21	5	6	781	772
21	5	7	562	556
21	5	8	434	432
21	5	9	340	340
21	5	10	256	256
21	5	11	209	209
21	5	12	179	179
21	5	13	139	139
21	5	14	112	112
21	5	15	91	91
21	6	1	9067	7832
21	6	2	4741	4472
21	6	3	2922	2801
21	6	4	1961	1877
21	6	5	1317	1274
21	6	6	935	912
21	6	7	666	646
21	6	8	507	497
21	6	9	394	387
21	6	10	319	309
21	6	11	257	249
21	6	12	221	216
21	6	13	175	173
21	6	14	133	127
21	6	15	107	104
21	7	1	7087	6312
21	7	2	3591	3351
21	7	3	2120	1998
21	7	4	1377	1305
21	7	5	902	854
21	7	6	608	580
21	7	7	449	427
21	7	8	350	329
21	7	9	264	248
21	7	10	212	203
21	7	11	169	158
21	7	12	141	138
21	7	13	111	106
21	7	14	89	84
21	7	15	73	69
21	8	1	7055	5625
21	8	2	3626	3278
21	8	3	2195	2032
21	8	4	1462	1382
21	8	5	978	933
21	8	6	665	642
21	8	7	489	471
21	8	8	369	351
21	8	9	283	273
21	8	10	219	214
21	8	11	174	168
21	8	12	144	142
21	8	13	122	120
21	8	14	93	90
21	8	15	78	76
21	9	1	7007	6262
21	9	2	3546	3433
21	9	3	2052	2007
21	9	4	1305	1275
21	9	5	838	824
21	9	6	577	568
21	9	7	425	415
21	9	8	326	320
21	9	9	242	241
21	9	10	191	189
21	9	11	146	145
21	9	12	118	117
21	9	13	97	96
21	9	14	80	80
21	9	15	65	65
21	10	1	8373	5715
21	10	2	4475	3886
21	10	3	2884	2570
21	10	4	1964	1788
21	10	5	1363	1271
21	10	6	1011	947
21	10	7	752	710
21	10	8	574	536
21	10	9	437	420
21	10	10	325	303
21	10	11	245	234
21	10	12	191	177
21	10	13	156	150
21	10	14	123	116
21	10	15	103	103
21	11	1	8492	6669
21	11	2	4424	4103
21	11	3	2694	2560
21	11	4	1791	1731
21	11	5	1190	1152
21	11	6	832	806
21	11	7	582	562
21	11	8	438	425
21	11	9	321	311
21	11	10	253	247
21	11	11	208	205
21	11	12	155	151
21	11	13	134	133
21	11	14	109	108
21	11	15	88	86
21	12	1	8928	7724
21	12	2	4627	4321
21	12	3	2754	2627
21	12	4	1808	1742
21	12	5	1183	1148
21	12	6	821	794
21	12	7	594	584
21	12	8	443	435
21	12	9	344	338
21	12	10	258	254
21	12	11	193	190
21	12	12	148	141
21	12	13	121	116
21	12	14	104	101
21	12	15	85	85
21	13	1	7887	5751
21	13	2	3769	3125
21	13	3	2281	1899
21	13	4	1507	1280
21	13	5	1027	858
21	13	6	744	630
21	13	7	538	462
21	13	8	417	355
21	13	9	322	273
21	13	10	263	224
21	13	11	211	177
21	13	12	179	150
21	13	13	141	121
21	13	14	121	98
21	13	15	103	81
21	14	1	7813	6589
21	14	2	3636	3223
21	14	3	2093	1876
21	14	4	1329	1198
21	14	5	877	790
21	14	6	615	555
21	14	7	450	406
21	14	8	342	305
21	14	9	265	237
21	14	10	207	192
21	14	11	149	130
21	14	12	124	111
21	14	13	97	88
21	14	14	83	76
21	14	15	66	61
21	15	1	7829	7206
21	15	2	3556	3386
21	15	3	1973	1879
21	15	4	1205	1150
21	15	5	772	732
21	15	6	545	508
21	15	7	399	372
21	15	8	301	286
21	15	9	222	201
21	15	10	178	175
21	15	11	126	115
21	15	12	103	94
21	15	13	86	81
21	15	14	74	64
21	15	15	60	54
21	16	1	8795	8082
21	16	2	4292	4041
21	16	3	2397	2292
21	16	4	1521	1455
21	16	5	979	932
21	16	6	669	639
21	16	7	457	436
21	16	8	333	316
21	16	9	257	245
21	16	10	208	201
21	16	11	158	145
21	16	12	130	121
21	16	13	109	97
21	16	14	95	88
21	16	15	77	74
21	17	1	8908	5161
21	17	2	4561	3820
21	17	3	2894	2559
21	17	4	1944	1758
21	17	5	1340	1224
21	17	6	964	877
21	17	7	705	644
21	17	8	517	478
21	17	9	403	371
21	17	10	320	298
21	17	11	232	209
21	17	12	180	167
21	17	13	149	138
21	17	14	122	117
21	17	15	97	87
21	18	1	6754	6266
21	18	2	3212	3108
21	18	3	1710	1666
21	18	4	1028	1001
21	18	5	632	617
21	18	6	408	397
21	18	7	284	275
21	18	8	212	208
21	18	9	154	149
21	18	10	121	118
21	18	11	87	85
21	18	12	68	68
21	18	13	57	57
21	18	14	46	45
21	18	15	34	34
21	19	1	6724	6259
21	19	2	3201	3098
21	19	3	1703	1654
21	19	4	1011	979
21	19	5	615	596
21	19	6	409	399
21	19	7	284	278
21	19	8	204	200
21	19	9	150	143
21	19	10	124	121
21	19	11	88	86
21	19	12	74	73
21	19	13	61	58
21	19	14	48	48
21	19	15	38	37
21	20	1	6206	4735
21	20	2	2864	2480
21	20	3	1584	1369
21	20	4	983	882
21	20	5	643	577
21	20	6	435	394
21	20	7	297	277
21	20	8	218	197
21	20	9	154	136
21	20	10	123	115
21	20	11	93	86
21	20	12	76	67
21	20	13	56	53
21	20	14	45	36
21	20	15	39	32
22	1	1	11401	8443
22	1	2	5677	4811
22	1	3	3639	3167
22	1	4	2560	2242
22	1	5	1859	1638
22	1	6	1416	1256
22	1	7	1107	975
22	1	8	862	765
22	1	9	671	603
22	1	10	545	493
22	1	11	442	387
22	1	12	352	319
22	1	13	301	252
22	1	14	251	226
22	1	15	207	180
22	2	1	9547	7659
22	2	2	4386	3860
22	2	3	2733	2505
22	2	4	1875	1728
22	2	5	1309	1207
22	2	6	951	877
22	2	7	719	665
22	2	8	552	516
22	2	9	430	395
22	2	10	336	314
22	2	11	261	241
22	2	12	219	213
22	2	13	180	169
22	2	14	146	141
22	2	15	115	109
22	3	1	9230	8698
22	3	2	4047	3961
22	3	3	2394	2348
22	3	4	1594	1570
22	3	5	1028	1013
22	3	6	731	723
22	3	7	531	528
22	3	8	392	383
22	3	9	312	311
22	3	10	242	237
22	3	11	188	185
22	3	12	153	152
22	3	13	122	122
22	3	14	99	97
22	3	15	75	75
22	4	1	9143	6914
22	4	2	4155	3674
22	4	3	2554	2341
22	4	4	1742	1611
22	4	5	1168	1091
22	4	6	844	791
22	4	7	618	588
22	4	8	451	429
22	4	9	353	342
22	4	10	276	259
22	4	11	220	213
22	4	12	188	177
22	4	13	150	141
22	4	14	118	116
22	4	15	91	86
22	5	1	9223	6870
22	5	2	4558	4159
22	5	3	2750	2565
22	5	4	1842	1745
22	5	5	1224	1162
22	5	6	840	804
22	5	7	633	605
22	5	8	471	461
22	5	9	362	347
22	5	10	284	278
22	5	11	226	221
22	5	12	180	175
22	5	13	144	144
22	5	14	109	109
22	5	15	88	88
22	6	1	9143	8500
22	6	2	4589	4506
22	6	3	2705	2670
22	6	4	1735	1719
22	6	5	1123	1109
22	6	6	782	777
22	6	7	560	557
22	6	8	420	416
22	6	9	337	335
22	6	10	261	259
22	6	11	195	195
22	6	12	158	158
22	6	13	127	127
22	6	14	106	106
22	6	15	91	91
22	7	1	7630	6883
22	7	2	3535	3406
22	7	3	2011	1954
22	7	4	1253	1224
22	7	5	809	793
22	7	6	544	531
22	7	7	395	388
22	7	8	302	296
22	7	9	227	219
22	7	10	177	172
22	7	11	146	142
22	7	12	118	116
22	7	13	91	90
22	7	14	70	70
22	7	15	58	56
22	8	1	7502	6337
22	8	2	3518	3164
22	8	3	2077	1851
22	8	4	1336	1180
22	8	5	906	803
22	8	6	649	565
22	8	7	478	424
22	8	8	367	327
22	8	9	268	234
22	8	10	209	187
22	8	11	179	148
22	8	12	151	133
22	8	13	123	111
22	8	14	107	87
22	8	15	89	79
22	9	1	7483	6927
22	9	2	3438	3356
22	9	3	1928	1892
22	9	4	1179	1169
22	9	5	747	741
22	9	6	525	521
22	9	7	378	372
22	9	8	283	281
22	9	9	196	192
22	9	10	159	158
22	9	11	125	121
22	9	12	104	101
22	9	13	78	77
22	9	14	61	61
22	9	15	54	52
22	10	1	8552	7642
22	10	2	4257	4069
22	10	3	2509	2423
22	10	4	1608	1562
22	10	5	1075	1044
22	10	6	773	749
22	10	7	539	528
22	10	8	383	374
22	10	9	286	271
22	10	10	211	206
22	10	11	161	155
22	10	12	128	125
22	10	13	101	99
22	10	14	88	85
22	10	15	69	67
22	11	1	8609	6502
22	11	2	4289	3812
22	11	3	2565	2340
22	11	4	1698	1575
22	11	5	1147	1076
22	11	6	793	747
22	11	7	570	529
22	11	8	419	392
22	11	9	304	289
22	11	10	220	210
22	11	11	169	159
22	11	12	143	133
22	11	13	109	102
22	11	14	88	83
22	11	15	75	71
22	12	1	9129	6658
22	12	2	4602	4053
22	12	3	2802	2530
22	12	4	1856	1696
22	12	5	1271	1168
22	12	6	920	851
22	12	7	655	608
22	12	8	488	459
22	12	9	370	354
22	12	10	292	268
22	12	11	230	207
22	12	12	176	164
22	12	13	133	126
22	12	14	110	99
22	12	15	92	87
22	13	1	8811	8461
22	13	2	3641	3598
22	13	3	1964	1943
22	13	4	1147	1137
22	13	5	689	683
22	13	6	479	477
22	13	7	342	337
22	13	8	243	243
22	13	9	174	173
22	13	10	133	133
22	13	11	100	100
22	13	12	83	83
22	13	13	59	57
22	13	14	48	48
22	13	15	39	39
22	14	1	8115	7925
22	14	2	3453	3409
22	14	3	1865	1847
22	14	4	1093	1081
22	14	5	675	665
22	14	6	464	462
22	14	7	329	323
22	14	8	240	237
22	14	9	163	161
22	14	10	121	120
22	14	11	94	92
22	14	12	85	84
22	14	13	59	59
22	14	14	48	48
22	14	15	38	38
22	15	1	8079	7045
22	15	2	3491	3299
22	15	3	1947	1864
22	15	4	1156	1122
22	15	5	745	723
22	15	6	521	511
22	15	7	368	358
22	15	8	259	256
22	15	9	172	170
22	15	10	129	126
22	15	11	104	99
22	15	12	86	84
22	15	13	60	60
22	15	14	50	48
22	15	15	41	41
22	16	1	8887	8082
22	16	2	4205	3997
22	16	3	2340	2254
22	16	4	1460	1412
22	16	5	953	917
22	16	6	643	622
22	16	7	444	427
22	16	8	312	304
22	16	9	237	230
22	16	10	176	171
22	16	11	144	140
22	16	12	116	114
22	16	13	87	83
22	16	14	70	70
22	16	15	51	51
22	17	1	8507	6064
22	17	2	4292	3723
22	17	3	2618	2345
22	17	4	1761	1623
22	17	5	1216	1126
22	17	6	879	821
22	17	7	640	608
22	17	8	475	454
22	17	9	380	364
22	17	10	271	260
22	17	11	203	196
22	17	12	166	157
22	17	13	135	128
22	17	14	110	105
22	17	15	90	87
22	18	1	7298	4601
22	18	2	3353	2823
22	18	3	1933	1694
22	18	4	1246	1139
22	18	5	824	747
22	18	6	573	523
22	18	7	405	379
22	18	8	294	276
22	18	9	203	188
22	18	10	154	149
22	18	11	107	105
22	18	12	87	81
22	18	13	68	64
22	18	14	51	47
22	18	15	39	36
22	19	1	7042	6392
22	19	2	3131	3002
22	19	3	1638	1583
22	19	4	974	950
22	19	5	597	585
22	19	6	395	392
22	19	7	256	251
22	19	8	176	174
22	19	9	126	122
22	19	10	97	96
22	19	11	66	64
22	19	12	57	56
22	19	13	43	43
22	19	14	33	33
22	19	15	28	28
22	20	1	7009	5331
22	20	2	3184	2800
22	20	3	1756	1581
22	20	4	1076	988
22	20	5	713	650
22	20	6	497	469
22	20	7	340	315
22	20	8	242	233
22	20	9	176	164
22	20	10	130	119
22	20	11	96	86
22	20	12	76	73
22	20	13	54	50
22	20	14	48	43
22	20	15	35	32
23	1	1	11455	8438
23	1	2	5855	4938
23	1	3	3824	3364
23	1	4	2799	2488
23	1	5	2056	1811
23	1	6	1558	1402
23	1	7	1224	1101
23	1	8	957	854
23	1	9	759	674
23	1	10	597	549
23	1	11	490	441
23	1	12	410	380
23	1	13	341	307
23	1	14	279	269
23	1	15	233	215
23	2	1	9481	8192
23	2	2	4497	4194
23	2	3	2874	2721
23	2	4	1988	1887
23	2	5	1399	1350
23	2	6	1018	984
23	2	7	759	727
23	2	8	545	528
23	2	9	414	397
23	2	10	338	327
23	2	11	263	249
23	2	12	218	213
23	2	13	181	178
23	2	14	153	152
23	2	15	121	117
23	3	1	9482	7543
23	3	2	4499	4042
23	3	3	2882	2669
23	3	4	1985	1870
23	3	5	1403	1315
23	3	6	1016	951
23	3	7	768	728
23	3	8	555	519
23	3	9	437	415
23	3	10	343	325
23	3	11	264	247
23	3	12	212	201
23	3	13	176	169
23	3	14	149	141
23	3	15	125	120
23	4	1	9277	7071
23	4	2	4482	3945
23	4	3	2883	2610
23	4	4	2003	1840
23	4	5	1428	1307
23	4	6	1025	939
23	4	7	794	731
23	4	8	588	537
23	4	9	460	429
23	4	10	371	331
23	4	11	295	265
23	4	12	241	215
23	4	13	196	174
23	4	14	167	152
23	4	15	140	128
23	5	1	9301	6904
23	5	2	4766	4068
23	5	3	3050	2632
23	5	4	2097	1844
23	5	5	1506	1302
23	5	6	1112	962
23	5	7	803	710
23	5	8	615	539
23	5	9	473	409
23	5	10	382	337
23	5	11	298	258
23	5	12	241	213
23	5	13	203	181
23	5	14	163	146
23	5	15	139	118
23	6	1	9276	8355
23	6	2	4786	4594
23	6	3	2959	2871
23	6	4	1960	1885
23	6	5	1353	1307
23	6	6	959	925
23	6	7	710	684
23	6	8	514	506
23	6	9	392	384
23	6	10	314	301
23	6	11	246	241
23	6	12	187	183
23	6	13	158	152
23	6	14	128	126
23	6	15	105	105
23	7	1	7682	7251
23	7	2	3748	3689
23	7	3	2228	2201
23	7	4	1422	1405
23	7	5	958	939
23	7	6	660	649
23	7	7	451	441
23	7	8	331	329
23	7	9	255	255
23	7	10	207	201
23	7	11	161	159
23	7	12	123	122
23	7	13	101	99
23	7	14	78	78
23	7	15	66	65
23	8	1	7706	4473
23	8	2	3967	3270
23	8	3	2582	2184
23	8	4	1765	1519
23	8	5	1247	1106
23	8	6	905	792
23	8	7	650	577
23	8	8	503	448
23	8	9	379	341
23	8	10	291	264
23	8	11	226	203
23	8	12	191	176
23	8	13	157	145
23	8	14	132	112
23	8	15	106	99
23	9	1	8293	7829
23	9	2	3866	3780
23	9	3	2267	2229
23	9	4	1406	1378
23	9	5	938	927
23	9	6	641	634
23	9	7	443	433
23	9	8	324	318
23	9	9	246	243
23	9	10	190	187
23	9	11	154	154
23	9	12	124	124
23	9	13	97	96
23	9	14	75	74
23	9	15	61	61
23	10	1	8659	7302
23	10	2	4444	4041
23	10	3	2798	2564
23	10	4	1859	1711
23	10	5	1311	1206
23	10	6	945	862
23	10	7	700	646
23	10	8	534	486
23	10	9	406	367
23	10	10	314	280
23	10	11	256	233
23	10	12	207	190
23	10	13	168	155
23	10	14	137	128
23	10	15	112	100
23	11	1	8712	6221
23	11	2	4524	3848
23	11	3	2859	2488
23	11	4	1944	1755
23	11	5	1372	1236
23	11	6	983	857
23	11	7	736	645
23	11	8	554	493
23	11	9	418	369
23	11	10	346	303
23	11	11	273	241
23	11	12	221	203
23	11	13	170	153
23	11	14	144	122
23	11	15	124	112
23	12	1	9130	5478
23	12	2	4877	3606
23	12	3	3210	2499
23	12	4	2278	1878
23	12	5	1665	1366
23	12	6	1243	1033
23	12	7	931	783
23	12	8	736	629
23	12	9	568	479
23	12	10	443	377
23	12	11	353	297
23	12	12	290	252
23	12	13	238	206
23	12	14	200	170
23	12	15	167	147
23	13	1	8289	6976
23	13	2	3814	3524
23	13	3	2216	2053
23	13	4	1394	1314
23	13	5	922	869
23	13	6	635	589
23	13	7	449	422
23	13	8	330	305
23	13	9	239	224
23	13	10	178	170
23	13	11	136	128
23	13	12	112	102
23	13	13	90	87
23	13	14	74	72
23	13	15	64	61
23	14	1	8404	7098
23	14	2	3833	3579
23	14	3	2233	2090
23	14	4	1394	1311
23	14	5	912	868
23	14	6	638	604
23	14	7	455	430
23	14	8	344	333
23	14	9	251	241
23	14	10	185	182
23	14	11	133	128
23	14	12	109	106
23	14	13	83	81
23	14	14	71	66
23	14	15	62	62
23	15	1	8143	7180
23	15	2	3710	3475
23	15	3	2139	2002
23	15	4	1308	1240
23	15	5	854	805
23	15	6	596	558
23	15	7	425	403
23	15	8	312	292
23	15	9	233	224
23	15	10	182	174
23	15	11	127	114
23	15	12	98	92
23	15	13	75	71
23	15	14	67	56
23	15	15	58	51
23	16	1	8873	7146
23	16	2	4472	4219
23	16	3	2647	2544
23	16	4	1685	1626
23	16	5	1127	1085
23	16	6	779	758
23	16	7	533	520
23	16	8	397	391
23	16	9	295	290
23	16	10	218	218
23	16	11	164	161
23	16	12	136	133
23	16	13	103	101
23	16	14	81	81
23	16	15	61	61
23	17	1	8533	6943
23	17	2	4335	3997
23	17	3	2620	2478
23	17	4	1680	1598
23	17	5	1129	1087
23	17	6	801	777
23	17	7	575	563
23	17	8	429	418
23	17	9	328	322
23	17	10	250	242
23	17	11	179	171
23	17	12	137	131
23	17	13	113	106
23	17	14	90	88
23	17	15	71	68
23	18	1	7169	6347
23	18	2	3391	3237
23	18	3	1888	1826
23	18	4	1126	1087
23	18	5	724	704
23	18	6	470	462
23	18	7	309	301
23	18	8	226	220
23	18	9	164	161
23	18	10	119	116
23	18	11	89	87
23	18	12	67	65
23	18	13	52	50
23	18	14	39	37
23	18	15	33	33
23	19	1	7234	5582
23	19	2	3457	3099
23	19	3	1970	1798
23	19	4	1232	1139
23	19	5	791	740
23	19	6	528	485
23	19	7	366	340
23	19	8	268	253
23	19	9	199	190
23	19	10	146	138
23	19	11	110	101
23	19	12	83	78
23	19	13	66	66
23	19	14	53	51
23	19	15	40	40
23	20	1	7087	3430
23	20	2	3544	2510
23	20	3	2194	1648
23	20	4	1483	1160
23	20	5	1065	869
23	20	6	761	641
23	20	7	574	484
23	20	8	421	359
23	20	9	307	265
23	20	10	233	195
23	20	11	175	147
23	20	12	141	112
23	20	13	108	84
23	20	14	94	77
23	20	15	72	61
24	1	1	10376	8141
24	1	2	5433	4728
24	1	3	3457	3054
24	1	4	2416	2123
24	1	5	1758	1536
24	1	6	1346	1188
24	1	7	1019	900
24	1	8	788	701
24	1	9	638	555
24	1	10	503	457
24	1	11	398	359
24	1	12	326	291
24	1	13	277	242
24	1	14	222	191
24	1	15	186	162
24	2	1	8418	7443
24	2	2	4072	3904
24	2	3	2470	2368
24	2	4	1622	1568
24	2	5	1121	1071
24	2	6	781	759
24	2	7	563	545
24	2	8	413	402
24	2	9	311	300
24	2	10	264	259
24	2	11	198	190
24	2	12	160	152
24	2	13	128	123
24	2	14	109	105
24	2	15	89	87
24	3	1	8381	6462
24	3	2	4195	3580
24	3	3	2640	2321
24	3	4	1805	1628
24	3	5	1261	1093
24	3	6	927	807
24	3	7	697	610
24	3	8	539	485
24	3	9	421	367
24	3	10	355	308
24	3	11	286	238
24	3	12	246	211
24	3	13	200	170
24	3	14	171	148
24	3	15	145	125
24	4	1	8354	4168
24	4	2	4432	3113
24	4	3	2970	2348
24	4	4	2159	1776
24	4	5	1609	1297
24	4	6	1226	1009
24	4	7	932	773
24	4	8	744	608
24	4	9	595	511
24	4	10	473	396
24	4	11	383	322
24	4	12	303	264
24	4	13	248	216
24	4	14	201	170
24	4	15	162	135
24	5	1	8903	8687
24	5	2	4344	4308
24	5	3	2484	2474
24	5	4	1560	1545
24	5	5	1034	1031
24	5	6	707	702
24	5	7	497	495
24	5	8	364	361
24	5	9	274	273
24	5	10	204	201
24	5	11	168	167
24	5	12	130	130
24	5	13	102	102
24	5	14	79	79
24	5	15	66	66
24	6	1	8313	6538
24	6	2	4510	4068
24	6	3	2739	2506
24	6	4	1839	1713
24	6	5	1310	1242
24	6	6	944	881
24	6	7	678	640
24	6	8	516	494
24	6	9	405	394
24	6	10	321	309
24	6	11	251	247
24	6	12	198	190
24	6	13	153	145
24	6	14	122	119
24	6	15	93	93
24	7	1	6758	5063
24	7	2	3430	3116
24	7	3	2006	1872
24	7	4	1257	1206
24	7	5	858	826
24	7	6	561	546
24	7	7	397	389
24	7	8	298	289
24	7	9	224	220
24	7	10	182	179
24	7	11	137	135
24	7	12	110	108
24	7	13	82	79
24	7	14	63	63
24	7	15	52	51
24	8	1	6733	6324
24	8	2	3322	3220
24	8	3	1845	1800
24	8	4	1139	1117
24	8	5	750	733
24	8	6	492	478
24	8	7	340	329
24	8	8	255	246
24	8	9	189	182
24	8	10	142	140
24	8	11	115	114
24	8	12	97	96
24	8	13	72	72
24	8	14	57	56
24	8	15	49	48
24	9	1	6759	4964
24	9	2	3414	2933
24	9	3	2015	1745
24	9	4	1344	1172
24	9	5	926	816
24	9	6	644	568
24	9	7	474	417
24	9	8	354	313
24	9	9	263	232
24	9	10	206	182
24	9	11	166	146
24	9	12	127	111
24	9	13	108	93
24	9	14	86	79
24	9	15	67	61
24	10	1	7962	6913
24	10	2	4133	3909
24	10	3	2419	2300
24	10	4	1568	1508
24	10	5	1059	1031
24	10	6	743	722
24	10	7	527	513
24	10	8	379	369
24	10	9	300	296
24	10	10	235	230
24	10	11	176	174
24	10	12	130	130
24	10	13	104	104
24	10	14	74	72
24	10	15	62	61
24	11	1	7790	6801
24	11	2	4055	3689
24	11	3	2401	2224
24	11	4	1560	1452
24	11	5	1047	959
24	11	6	712	666
24	11	7	511	471
24	11	8	383	355
24	11	9	294	265
24	11	10	234	216
24	11	11	187	180
24	11	12	135	127
24	11	13	97	84
24	11	14	87	78
24	11	15	75	72
24	12	1	8271	7389
24	12	2	4233	4028
24	12	3	2456	2368
24	12	4	1565	1523
24	12	5	1049	1016
24	12	6	708	690
24	12	7	493	473
24	12	8	376	359
24	12	9	283	275
24	12	10	223	220
24	12	11	170	167
24	12	12	126	124
24	12	13	93	88
24	12	14	71	68
24	12	15	60	59
24	13	1	7483	7125
24	13	2	3350	3235
24	13	3	1793	1726
24	13	4	1085	1056
24	13	5	687	667
24	13	6	452	439
24	13	7	309	299
24	13	8	231	225
24	13	9	169	159
24	13	10	132	128
24	13	11	98	94
24	13	12	78	74
24	13	13	57	53
24	13	14	46	45
24	13	15	40	38
24	14	1	7522	6019
24	14	2	3413	3220
24	14	3	1921	1853
24	14	4	1191	1155
24	14	5	747	724
24	14	6	501	489
24	14	7	349	344
24	14	8	248	241
24	14	9	184	180
24	14	10	137	137
24	14	11	107	107
24	14	12	82	80
24	14	13	59	59
24	14	14	52	52
24	14	15	41	41
24	15	1	7528	7394
24	15	2	3303	3265
24	15	3	1744	1729
24	15	4	1045	1035
24	15	5	644	641
24	15	6	421	418
24	15	7	287	285
24	15	8	206	204
24	15	9	149	147
24	15	10	119	118
24	15	11	86	84
24	15	12	62	62
24	15	13	46	46
24	15	14	40	40
24	15	15	34	32
24	16	1	8114	7989
24	16	2	3915	3893
24	16	3	2126	2114
24	16	4	1299	1292
24	16	5	821	819
24	16	6	526	523
24	16	7	348	347
24	16	8	260	260
24	16	9	194	193
24	16	10	150	150
24	16	11	111	111
24	16	12	73	73
24	16	13	52	52
24	16	14	43	43
24	16	15	35	35
24	17	1	7813	6018
24	17	2	4080	3732
24	17	3	2414	2243
24	17	4	1587	1492
24	17	5	1047	991
24	17	6	737	690
24	17	7	529	502
24	17	8	403	389
24	17	9	296	282
24	17	10	233	222
24	17	11	170	168
24	17	12	121	113
24	17	13	97	90
24	17	14	75	73
24	17	15	52	50
24	18	1	6416	4097
24	18	2	3156	2619
24	18	3	1799	1552
24	18	4	1174	1044
24	18	5	785	710
24	18	6	514	463
24	18	7	366	332
24	18	8	280	256
24	18	9	210	198
24	18	10	159	149
24	18	11	122	113
24	18	12	82	73
24	18	13	58	54
24	18	14	44	39
24	18	15	35	34
24	19	1	6401	5749
24	19	2	3019	2880
24	19	3	1574	1488
24	19	4	929	892
24	19	5	580	553
24	19	6	365	348
24	19	7	237	221
24	19	8	182	178
24	19	9	130	119
24	19	10	98	92
24	19	11	70	67
24	19	12	48	46
24	19	13	33	33
24	19	14	26	24
24	19	15	24	22
24	20	1	6460	5513
24	20	2	3028	2891
24	20	3	1594	1545
24	20	4	934	914
24	20	5	566	554
24	20	6	356	352
24	20	7	229	226
24	20	8	172	170
24	20	9	120	116
24	20	10	89	88
24	20	11	70	69
24	20	12	43	43
24	20	13	32	32
24	20	14	26	26
